rowindex,Session,Subject,SubjectID,Timing,eventType,eventIndex,eventClicked,task,columnIndex,round,stateIndex,clueSeen,question,answer,error,tasktype,maxtask,mintask,tasktypeindex,taskchosen,cluesviewed,miliseconds,seconds,cluemath,cluews,clueboth,clueindex,maxtaskchosen,correct,wrong
4205,3,22,172632327,4999,trial,0,OWFL,,1,20,2,FLOW,OWFL,FLOW,,O,2,2,0,0,1,5482,5.481999874,0,0,0,,0,1,0
4206,3,22,172632327,990,task,1,Task 3,3,1,21,2,Numerical,,,,T,3,3,,0,1,11155,11.15499973,1,0,0,13,0,,
4207,3,22,172632327,10165,trial,0,OPFL,,1,21,2,FLOP,OPFL,FLOP,,O,3,3,0,0,1,11155,11.15499973,0,0,0,,0,1,0
4208,3,22,172632327,554,task,1,Task 2,2,1,22,2,1 problem,,,,T,2,2,,0,1,5973,5.97300005,0,1,0,1,0,,
4209,3,22,172632327,5419,trial,0,IPFL,,1,22,2,FLIP,IPFL,FLIP,,I,2,2,0,0,1,5973,5.97300005,0,0,0,,0,1,0
4210,3,22,172632327,474,task,1,Task 2,2,1,23,2,words,,,,T,2,2,,0,1,7420,7.420000076,0,1,0,7,0,,
4211,3,22,172632327,6946,trial,0,EDFL,,1,23,2,FLED,EDFL,FLED,,E,2,2,0,0,1,7420,7.420000076,0,0,0,,0,1,0
4212,3,22,172632327,433,task,1,Task 2,2,1,24,2,50 percent of previous players thought this task was harder than average,,,,T,2,2,,0,1,8128,8.128000259,0,0,0,12,0,,
4213,3,22,172632327,7695,trial,0,EAFL,,1,24,2,FLEA,EAFL,FLEA,,E,2,2,0,0,1,8128,8.128000259,0,0,0,,0,1,0
4214,3,22,172632327,453,task,1,Task 2,2,2,25,2,Numerical,,,,T,2,1,,0,2,11685,11.68500042,1,0,0,13,0,,
4215,3,22,172632327,6677,task,1,Task 1,1,1,25,2,mixed up,,,,T,2,1,,0,2,11685,11.68500042,0,1,0,3,0,,
4216,3,22,172632327,4555,trial,0,AXFL,,1,25,2,FLAX,AXFL,FLAX,,A,2,1,0,0,2,11685,11.68500042,0,0,0,,0,1,0
4217,3,22,172632327,3393,task,1,Task 1,1,1,26,1,Numerical,,,,T,1,1,,1,1,8415,8.414999962,1,0,0,13,1,,
4218,3,22,172632327,5022,trial,0,89+89+89,,1,26,1,267,89+89+89,267,,8,1,1,1,1,1,8415,8.414999962,0,0,0,,1,1,0
4219,3,22,172632327,5231,task,1,Task 1,1,1,27,2,words,,,,T,1,1,,0,1,10257,10.25699997,0,1,0,7,0,,
4220,3,22,172632327,5026,trial,0,AWFL,,1,27,2,FLAW,AWFL,FLAW,,A,1,1,0,0,1,10257,10.25699997,0,0,0,,0,1,0
4221,3,22,172632327,4143,task,1,Task 1,1,1,28,1,Analytical skills,,,,T,1,1,,1,1,11307,11.30700016,1,0,0,22,1,,
4222,3,22,172632327,7164,trial,0,88+88+88,,1,28,1,264,88+88+88,264,,8,1,1,1,1,1,11307,11.30700016,0,0,0,,1,1,0
4223,3,22,172632327,500,task,1,Task 2,2,1,29,1,50 percent of previous players thought this task was easier than average,,,,T,2,2,,1,1,10826,10.82600021,1,0,0,24,1,,
4224,3,22,172632327,10326,trial,0,96+84+81,,1,29,1,261,96+84+81,261,,9,2,2,1,1,1,10826,10.82600021,0,0,0,,1,1,0
4225,3,22,172632327,1000,task,1,Task 3,3,1,30,2,San Diego has great weather,,,,T,3,3,,0,1,6434,6.434000015,0,1,0,9,0,,
4226,3,22,172632327,5434,trial,0,ATFL,,1,30,2,FLAT,ATFL,FLAT,,A,3,3,0,0,1,6434,6.434000015,0,0,0,,0,1,0
4227,3,22,172632327,1009,task,1,Task 5,5,1,31,1,Analytical skills,,,,T,5,5,,1,1,10309,10.30900002,1,0,0,22,1,,
4228,3,22,172632327,9300,trial,0,87+87+87,,1,31,1,261,87+87+87,261,,8,5,5,1,1,1,10309,10.30900002,0,0,0,,1,1,0
4229,3,22,172632327,514,task,1,Task 2,2,1,32,2,mixed up,,,,T,2,2,,0,1,4954,4.953999996,0,1,0,3,0,,
4230,3,22,172632327,4440,trial,0,APFL,,1,32,2,FLAP,APFL,FLAP,,A,2,2,0,0,1,4954,4.953999996,0,0,0,,0,1,0
4231,3,22,172632327,1024,task,1,Task 3,3,1,33,2,Might need paper & pencil to solve,,,,T,3,3,,0,1,5963,5.962999821,1,0,0,17,0,,
4232,3,22,172632327,4939,trial,0,AGFL,,1,33,2,FLAG,AGFL,FLAG,,A,3,3,0,0,1,5963,5.962999821,0,0,0,,0,1,0
4233,3,22,172632327,2919,task,1,Task 1,1,1,34,1,No words,,,,T,1,1,,1,1,11887,11.88700008,1,0,0,16,1,,
4234,3,22,172632327,8968,trial,0,91+75+94,,1,34,1,260,91+75+94,260,,9,1,1,1,1,1,11887,11.88700008,0,0,0,,1,1,0
4235,3,22,172632327,515,task,1,Task 2,2,1,35,2,won't need paper & pencil to solve,,,,T,2,2,,0,1,6382,6.381999969,0,1,0,6,0,,
4236,3,22,172632327,5867,trial,0,VEFI,,1,35,2,FIVE,VEFI,FIVE,,V,2,2,0,0,1,6382,6.381999969,0,0,0,,0,1,0
4237,3,22,172632327,480,task,1,Task 2,2,1,36,2,50 percent of previous players thought this task was harder than average,,,,T,4,2,,1,2,10592,10.59200001,0,0,0,12,1,,
4238,3,22,172632327,458,task,1,Task 4,4,2,36,2,Not verbal,,,,T,4,2,,1,2,10592,10.59200001,1,0,0,20,1,,
4239,3,22,172632327,9654,trial,0,86+86+86,,2,36,2,258,86+86+86,258,,8,4,2,1,1,2,10592,10.59200001,0,0,0,,1,1,0
4240,3,22,172632327,626,task,1,Task 2,2,1,37,2,mixed up,,,,T,2,2,,0,1,6632,6.631999969,0,1,0,3,0,,
4241,3,22,172632327,6006,trial,0,TSFI,,1,37,2,FITS,TSFI,FITS,,T,2,2,0,0,1,6632,6.631999969,0,0,0,,0,1,0
4242,3,22,172632327,526,task,1,Task 2,2,1,38,1,Numerical,,,,T,5,2,,0,2,5731,5.730999947,1,0,0,13,0,,
4243,3,22,172632327,512,task,1,Task 5,5,2,38,1,1 problem,,,,T,5,2,,0,2,5731,5.730999947,0,1,0,1,0,,
4244,3,22,172632327,4693,trial,0,STFI,,2,38,1,FIST,STFI,FIST,,S,5,2,0,0,2,5731,5.730999947,0,0,0,,0,1,0
4245,3,22,172632327,475,task,1,Task 2,2,1,39,1,No words,,,,T,2,2,,1,1,7693,7.69299984,1,0,0,16,1,,
4246,3,22,172632327,7218,trial,0,85+85+85,,1,39,1,255,85+85+85,255,,8,2,2,1,1,1,7693,7.69299984,0,0,0,,1,1,0
4247,3,22,172632327,565,task,1,Task 2,2,1,40,2,won't need paper & pencil to solve,,,,T,2,2,,0,1,6012,6.012000084,0,1,0,6,0,,
4248,3,22,172632327,5447,trial,0,SHFI,,1,40,2,FISH,SHFI,FISH,,S,2,2,0,0,1,6012,6.012000084,0,0,0,,0,1,0
4249,3,22,172632327,1023,task,1,Task 3,3,1,41,2,vocabulary skills,,,,T,3,3,,0,1,5637,5.637000084,0,1,0,8,0,,
4250,3,22,172632327,4614,trial,0,RMFI,,1,41,2,FIRM,RMFI,FIRM,,R,3,3,0,0,1,5637,5.637000084,0,0,0,,0,1,0
4251,3,22,172632327,5265,task,1,Task 1,1,1,42,1,Not verbal,,,,T,2,1,,0,2,12221,12.22099972,1,0,0,20,0,,
4252,3,22,172632327,662,task,1,Task 2,2,2,42,1,vocabulary skills,,,,T,2,1,,0,2,12221,12.22099972,0,1,0,8,0,,
4253,3,22,172632327,6294,trial,0,NEFI,,2,42,1,FINE,NEFI,FINE,,N,2,1,0,0,2,12221,12.22099972,0,0,0,,0,1,0
4254,3,22,172632327,3214,task,1,Task 1,1,1,43,1,50 percent of previous players thought this task was easier than average,,,,T,1,1,,1,1,12367,12.36699963,1,0,0,24,1,,
4255,3,22,172632327,9153,trial,0,70+95+85,,1,43,1,250,70+95+85,250,,7,1,1,1,1,1,12367,12.36699963,0,0,0,,1,1,0
4256,3,22,172632327,4531,task,1,Task 1,1,1,44,2,unknown,,,,T,2,1,,1,2,12652,12.65200043,0,1,0,10,1,,
4257,3,22,172632327,1688,task,1,Task 2,2,2,44,2,Not verbal,,,,T,2,1,,1,2,12652,12.65200043,1,0,0,20,1,,
4258,3,22,172632327,6433,trial,0,83+83+83,,2,44,2,249,83+83+83,249,,8,2,1,1,1,2,12652,12.65200043,0,0,0,,1,1,0
4259,3,22,172632327,2072,task,1,Task 1,1,1,45,1,The weather in San Diego is nice,,,,T,1,1,,1,1,10035,10.03499985,1,0,0,19,1,,
4260,3,22,172632327,7963,trial,0,95+93+60,,1,45,1,248,95+93+60,248,,9,1,1,1,1,1,10035,10.03499985,0,0,0,,1,1,0
4261,3,22,172632327,675,task,1,Task 2,2,1,46,1,50 percent of previous players thought this task was more difficult than average,,,,T,5,2,,0,2,5854,5.854000092,1,0,0,23,0,,
4262,3,22,172632327,500,task,1,Task 5,5,2,46,1,multiple choice,,,,T,5,2,,0,2,5854,5.854000092,0,1,0,5,0,,
4263,3,22,172632327,4679,trial,0,NDFI,,2,46,1,FIND,NDFI,FIND,,N,5,2,0,0,2,5854,5.854000092,0,0,0,,0,1,0
4264,3,22,172632327,1014,task,1,Task 3,3,1,47,2,multiple choice,,,,T,3,3,,0,1,5513,5.513000011,0,1,0,5,0,,
4265,3,22,172632327,4499,trial,0,LMFI,,1,47,2,FILM,LMFI,FILM,,L,3,3,0,0,1,5513,5.513000011,0,0,0,,0,1,0
4266,3,22,172632327,579,task,1,Task 2,2,1,48,2,jumbled,,,,T,2,2,,0,1,5019,5.019000053,0,1,0,2,0,,
4267,3,22,172632327,4440,trial,0,LLFI,,1,48,2,FILL,LLFI,FILL,,L,2,2,0,0,1,5019,5.019000053,0,0,0,,0,1,0
4268,3,22,172632327,539,task,1,Task 2,2,1,49,2,San Diego has great weather,,,,T,2,2,,0,1,5571,5.571000099,0,1,0,9,0,,
4269,3,22,172632327,5032,trial,0,LEFI,,1,49,2,FILE,LEFI,FILE,,L,2,2,0,0,1,5571,5.571000099,0,0,0,,0,1,0
4270,3,22,172632327,665,task,1,Task 2,2,1,50,2,1 problem,,,,T,2,2,,0,1,5625,5.625,0,1,0,1,0,,
4271,3,22,172632327,4960,trial,0,GSFI,,1,50,2,FIGS,GSFI,FIGS,,G,2,2,0,0,1,5625,5.625,0,0,0,,0,1,0
4272,3,22,172632327,529,task,1,Task 2,2,1,51,2,won't need paper & pencil to solve,,,,T,2,2,,0,1,5564,5.56400013,0,1,0,6,0,,
4273,3,22,172632327,5035,trial,0,RNFE,,1,51,2,FERN,RNFE,FERN,,R,2,2,0,0,1,5564,5.56400013,0,0,0,,0,1,0
4274,3,22,172632327,4365,task,1,Task 1,1,1,52,1,Totalling up,,,,T,1,1,,1,1,10160,10.15999985,1,0,0,14,1,,
4275,3,22,172632327,5795,trial,0,82+82+82,,1,52,1,246,82+82+82,246,,8,1,1,1,1,1,10160,10.15999985,0,0,0,,1,1,0
4276,3,22,172632327,1315,task,1,Task 2,2,1,53,2,50 percent of previous players thought this task was harder than average,,,,T,2,2,,0,1,7312,7.311999798,0,0,0,12,0,,
4277,3,22,172632327,5997,trial,0,LTFE,,1,53,2,FELT,LTFE,FELT,,L,2,2,0,0,1,7312,7.311999798,0,0,0,,0,1,0
4278,3,22,172632327,8851,task,1,Task 1,1,1,54,2,1 problem,,,,T,1,1,,0,1,13620,13.61999989,0,1,0,1,0,,
4279,3,22,172632327,4769,trial,0,LLFE,,1,54,2,FELL,LLFE,FELL,,L,1,1,0,0,1,13620,13.61999989,0,0,0,,0,1,0
4280,3,22,172632327,3036,task,1,Task 1,1,1,55,2,jumbled,,,,T,1,1,,0,1,7564,7.56400013,0,1,0,2,0,,
4281,3,22,172632327,4528,trial,0,ETFE,,1,55,2,FEET,ETFE,FEET,,E,1,1,0,0,1,7564,7.56400013,0,0,0,,0,1,0
4282,3,22,172632327,1190,task,1,Task 3,3,1,56,1,Totalling up,,,,T,3,3,,1,1,7825,7.824999809,1,0,0,14,1,,
4283,3,22,172632327,6635,trial,0,90+55+99,,1,56,1,244,90+55+99,244,,9,3,3,1,1,1,7825,7.824999809,0,0,0,,1,1,0
4284,3,22,172632327,4263,task,1,Task 1,1,1,57,2,multiple choice,,,,T,1,1,,0,1,8375,8.375,0,1,0,5,0,,
4285,3,22,172632327,4112,trial,0,ELFE,,1,57,2,FEEL,ELFE,FEEL,,E,1,1,0,0,1,8375,8.375,0,0,0,,0,1,0
4286,3,22,172632327,694,task,1,Task 5,5,1,58,2,1 problem,,,,T,5,5,,0,1,4711,4.710999966,0,1,0,1,0,,
4287,3,22,172632327,4017,trial,0,EDFE,,1,58,2,FEED,EDFE,FEED,,E,5,5,0,0,1,4711,4.710999966,0,0,0,,0,1,0
4288,3,22,172632327,3527,task,1,Task 1,1,1,59,1,Analytical skills,,,,T,1,1,,1,1,7603,7.603000164,1,0,0,22,1,,
4289,3,22,172632327,4076,trial,0,81+81+81,,1,59,1,243,81+81+81,243,,8,1,1,1,1,1,7603,7.603000164,0,0,0,,1,1,0
4290,3,22,172632327,1079,task,1,Task 3,3,1,60,1,50 percent of previous players thought this task was easier than average,,,,T,3,3,,1,1,7921,7.921000004,1,0,0,24,1,,
4291,3,22,172632327,6842,trial,0,85+71+84,,1,60,1,240,85+71+84,240,,8,3,3,1,1,1,7921,7.921000004,0,0,0,,1,1,0
4292,3,22,172632327,1097,task,1,Task 3,3,1,61,2,mixed up,,,,T,3,3,,0,1,6272,6.271999836,0,1,0,3,0,,
4293,3,22,172632327,5175,trial,0,ATFE,,1,61,2,FEAT,ATFE,FEAT,,A,3,3,0,0,1,6272,6.271999836,0,0,0,,0,1,0
4294,3,22,172632327,2552,task,1,Task 1,1,1,62,1,Numerical,,,,T,1,1,,1,1,5717,5.717000008,1,0,0,13,1,,
4295,3,22,172632327,3165,trial,0,80+80+80,,1,62,1,240,80+80+80,240,,8,1,1,1,1,1,5717,5.717000008,0,0,0,,1,1,0
4296,3,22,172632327,682,task,1,Task 2,2,1,63,1,Analytical skills,,,,T,2,2,,1,1,6355,6.355000019,1,0,0,22,1,,
4297,3,22,172632327,5673,trial,0,79+79+79,,1,63,1,237,79+79+79,237,,7,2,2,1,1,1,6355,6.355000019,0,0,0,,1,1,0
4298,3,22,172632327,610,task,1,Task 2,2,1,64,2,jumbled,,,,T,2,2,,0,1,4581,4.580999851,0,1,0,2,0,,
4299,3,22,172632327,3971,trial,0,ARFE,,1,64,2,FEAR,ARFE,FEAR,,A,2,2,0,0,1,4581,4.580999851,0,0,0,,0,1,0
4300,3,22,172632327,938,task,1,Task 3,3,1,65,2,won't need paper & pencil to solve,,,,T,3,3,,0,1,4987,4.986999989,0,1,0,6,0,,
4301,3,22,172632327,4049,trial,0,WNFA,,1,65,2,FAWN,WNFA,FAWN,,W,3,3,0,0,1,4987,4.986999989,0,0,0,,0,1,0
4302,3,22,172632327,3258,task,1,Task 1,1,1,66,2,mixed up,,,,T,1,1,,0,1,9582,9.581999779,0,1,0,3,0,,
4303,3,22,172632327,6324,trial,0,UNFA,,1,66,2,FAUN,UNFA,FAUN,,U,1,1,0,0,1,9582,9.581999779,0,0,0,,0,1,0
4304,3,22,172632327,616,task,1,Task 4,4,1,67,1,Numerical,,,,T,4,4,,1,1,7954,7.953999996,1,0,0,13,1,,
4305,3,22,172632327,7338,trial,0,77+96+62,,1,67,1,235,77+96+62,235,,7,4,4,1,1,1,7954,7.953999996,0,0,0,,1,1,0
4306,3,22,172632327,1071,task,1,Task 3,3,1,68,2,jumbled,,,,T,3,3,,0,1,7575,7.574999809,0,1,0,2,0,,
4307,3,22,172632327,6504,trial,0,TEFA,,1,68,2,FATE,TEFA,FATE,,T,3,3,0,0,1,7575,7.574999809,0,0,0,,0,1,0
4308,3,22,172632327,915,task,1,Task 3,3,1,69,1,50 percent of previous players thought this task was more difficult than average,,,,T,3,3,,1,1,6929,6.928999901,1,0,0,23,1,,
4309,3,22,172632327,6014,trial,0,99+65+70,,1,69,1,234,99+65+70,234,,9,3,3,1,1,1,6929,6.928999901,0,0,0,,1,1,0
4310,3,22,172632327,3623,task,1,Task 1,1,1,70,2,vocabulary skills,,,,T,1,1,,0,1,7400,7.400000095,0,1,0,8,0,,
4311,3,22,172632327,3777,trial,0,STFA,,1,70,2,FAST,STFA,FAST,,S,1,1,0,0,1,7400,7.400000095,0,0,0,,0,1,0
4312,3,22,172632327,2820,task,1,Task 1,1,1,71,2,50 percent of previous players thought this task was harder than average,,,,T,1,1,,0,1,7172,7.171999931,0,0,0,12,0,,
4313,3,22,172632327,4352,trial,0,REFA,,1,71,2,FARE,REFA,FARE,,R,1,1,0,0,1,7172,7.171999931,0,0,0,,0,1,0
4314,3,22,172632327,520,task,1,Task 2,2,1,72,1,Totalling up,,,,T,2,2,,1,1,5449,5.448999882,1,0,0,14,1,,
4315,3,22,172632327,4929,trial,0,78+78+78,,1,72,1,234,78+78+78,234,,7,2,2,1,1,1,5449,5.448999882,0,0,0,,1,1,0
4316,3,22,172632327,1723,task,1,Task 1,1,1,73,2,50 percent of previous players thought this task was harder than average,,,,T,1,1,,0,1,5144,5.144000053,0,0,0,12,0,,
4317,3,22,172632327,3421,trial,0,NSFA,,1,73,2,FANS,NSFA,FANS,,N,1,1,0,0,1,5144,5.144000053,0,0,0,,0,1,0
4318,3,23,209093093,0,task,1,Task1,1,1,1,1,Analytical skills,,,,T,2,1,,1,9,29717,29.71699905,1,0,0,22,1,,
4319,3,23,209093093,1867,task,1,Task 2,2,2,1,1,won't need paper & pencil to solve,,,,T,2,1,,1,9,29717,29.71699905,0,1,0,6,1,,
4320,3,23,209093093,2440,task,1,Task 2,2,2,1,1,San Diego has great weather,,,,T,2,1,,1,9,29717,29.71699905,0,1,0,9,1,,
4321,3,23,209093093,2742,task,1,Task1,1,1,1,1,50 percent of previous players thought this task was easier than average,,,,T,2,1,,1,9,29717,29.71699905,1,0,0,24,1,,
4322,3,23,209093093,4614,task,1,Task1,1,1,1,1,The weather in San Diego is nice,,,,T,2,1,,1,9,29717,29.71699905,1,0,0,19,1,,
4323,3,23,209093093,2200,task,1,Task 2,2,2,1,1,verbal,,,,T,2,1,,1,9,29717,29.71699905,0,1,0,4,1,,
4324,3,23,209093093,1232,task,1,Task 2,2,2,1,1,vocabulary skills,,,,T,2,1,,1,9,29717,29.71699905,0,1,0,8,1,,
4325,3,23,209093093,874,task,1,Task 2,2,2,1,1,verbal,,,,T,2,1,,1,9,29717,29.71699905,0,1,0,4,1,,
4326,3,23,209093093,860,task,1,Task1,1,1,1,1,Might need paper & pencil to solve,,,,T,2,1,,1,9,29717,29.71699905,1,0,0,17,1,,
4327,3,23,209093093,12888,trial,0,99+99+99,,1,1,1,297,99+99+99,297,,9,2,1,1,1,9,29717,29.71699905,0,0,0,,1,1,0
4328,3,23,209093093,1228,task,1,Task 2,2,1,2,1,The weather in San Diego is nice,,,,T,6,2,,1,10,18719,18.71899986,1,0,0,19,1,,
4329,3,23,209093093,1482,task,1,Task 2,2,1,2,1,1 problem to solve,,,,T,6,2,,1,10,18719,18.71899986,1,0,0,21,1,,
4330,3,23,209093093,706,task,1,Task 6,6,2,2,1,mixed up,,,,T,6,2,,1,10,18719,18.71899986,0,1,0,3,1,,
4331,3,23,209093093,585,task,1,Task 6,6,2,2,1,50 percent of previous players chose this task,,,,T,6,2,,1,10,18719,18.71899986,0,0,1,11,1,,
4332,3,23,209093093,656,task,1,Task 6,6,2,2,1,50 percent of previous players chose this task,,,,T,6,2,,1,10,18719,18.71899986,0,0,1,11,1,,
4333,3,23,209093093,2804,task,1,Task 6,6,2,2,1,won't need paper & pencil to solve,,,,T,6,2,,1,10,18719,18.71899986,0,1,0,6,1,,
4334,3,23,209093093,1050,task,1,Task 6,6,2,2,1,words,,,,T,6,2,,1,10,18719,18.71899986,0,1,0,7,1,,
4335,3,23,209093093,1030,task,1,Task 2,2,1,2,1,Not jumbled,,,,T,6,2,,1,10,18719,18.71899986,1,0,0,15,1,,
4336,3,23,209093093,1364,task,1,Task 2,2,1,2,1,Totalling up,,,,T,6,2,,1,10,18719,18.71899986,1,0,0,14,1,,
4337,3,23,209093093,1106,task,1,Task 2,2,1,2,1,50 percent of previous players thought this task was easier than average,,,,T,6,2,,1,10,18719,18.71899986,1,0,0,24,1,,
4338,3,23,209093093,6708,trial,0,98+98+98,,1,2,1,284,98+98+98,284,,9,6,2,1,1,10,18719,18.71899986,0,0,0,,1,0,1
4339,3,23,209093093,570,task,1,Task 3,3,1,3,1,Not verbal,,,,T,6,3,,1,11,11909,11.9090004,1,0,0,20,1,,
4340,3,23,209093093,794,task,1,Task 3,3,1,3,1,50 percent of previous players thought this task was more difficult than average,,,,T,6,3,,1,11,11909,11.9090004,1,0,0,23,1,,
4341,3,23,209093093,570,task,1,Task 3,3,1,3,1,Not verbal,,,,T,6,3,,1,11,11909,11.9090004,1,0,0,20,1,,
4342,3,23,209093093,462,task,1,Task 3,3,1,3,1,Not verbal,,,,T,6,3,,1,11,11909,11.9090004,1,0,0,20,1,,
4343,3,23,209093093,419,task,1,Task 3,3,1,3,1,Multiple choice,,,,T,6,3,,1,11,11909,11.9090004,1,0,0,18,1,,
4344,3,23,209093093,817,task,1,Task 6,6,2,3,1,won't need paper & pencil to solve,,,,T,6,3,,1,11,11909,11.9090004,0,1,0,6,1,,
4345,3,23,209093093,904,task,1,Task 6,6,2,3,1,50 percent of previous players chose this task,,,,T,6,3,,1,11,11909,11.9090004,0,0,1,11,1,,
4346,3,23,209093093,480,task,1,Task 6,6,2,3,1,words,,,,T,6,3,,1,11,11909,11.9090004,0,1,0,7,1,,
4347,3,23,209093093,464,task,1,Task 6,6,2,3,1,San Diego has great weather,,,,T,6,3,,1,11,11909,11.9090004,0,1,0,9,1,,
4348,3,23,209093093,482,task,1,Task 6,6,2,3,1,1 problem,,,,T,6,3,,1,11,11909,11.9090004,0,1,0,1,1,,
4349,3,23,209093093,1244,task,1,Task 3,3,1,3,1,Not verbal,,,,T,6,3,,1,11,11909,11.9090004,1,0,0,20,1,,
4350,3,23,209093093,4703,trial,0,97+97+97,,1,3,1,291,97+97+97,291,,9,6,3,1,1,11,11909,11.9090004,0,0,0,,1,1,0
4351,3,23,209093093,536,task,1,Task 2,2,1,4,2,50 percent of previous players chose this task,,,,T,6,2,,1,10,15814,15.81400013,0,0,1,11,1,,
4352,3,23,209093093,716,task,1,Task 2,2,1,4,2,jumbled,,,,T,6,2,,1,10,15814,15.81400013,0,1,0,2,1,,
4353,3,23,209093093,552,task,1,Task 2,2,1,4,2,unknown,,,,T,6,2,,1,10,15814,15.81400013,0,1,0,10,1,,
4354,3,23,209093093,464,task,1,Task 2,2,1,4,2,verbal,,,,T,6,2,,1,10,15814,15.81400013,0,1,0,4,1,,
4355,3,23,209093093,555,task,1,Task 2,2,1,4,2,vocabulary skills,,,,T,6,2,,1,10,15814,15.81400013,0,1,0,8,1,,
4356,3,23,209093093,480,task,1,Task 6,6,2,4,2,1 problem to solve,,,,T,6,2,,1,10,15814,15.81400013,1,0,0,21,1,,
4357,3,23,209093093,592,task,1,Task 6,6,2,4,2,Not jumbled,,,,T,6,2,,1,10,15814,15.81400013,1,0,0,15,1,,
4358,3,23,209093093,544,task,1,Task 6,6,2,4,2,Analytical skills,,,,T,6,2,,1,10,15814,15.81400013,1,0,0,22,1,,
4359,3,23,209093093,1034,task,1,Task 6,6,2,4,2,Numerical,,,,T,6,2,,1,10,15814,15.81400013,1,0,0,13,1,,
4360,3,23,209093093,480,task,1,Task 6,6,2,4,2,No words,,,,T,6,2,,1,10,15814,15.81400013,1,0,0,16,1,,
4361,3,23,209093093,9861,trial,0,96+96+96,,2,4,2,288,96+96+96,288,,9,6,2,1,1,10,15814,15.81400013,0,0,0,,1,1,0
4362,3,23,209093093,1018,task,1,Task 2,2,1,5,2,mixed up,,,,T,3,2,,1,11,43064,43.06399918,0,1,0,3,1,,
4363,3,23,209093093,714,task,1,Task 2,2,1,5,2,San Diego has great weather,,,,T,3,2,,1,11,43064,43.06399918,0,1,0,9,1,,
4364,3,23,209093093,442,task,1,Task 2,2,1,5,2,mixed up,,,,T,3,2,,1,11,43064,43.06399918,0,1,0,3,1,,
4365,3,23,209093093,864,task,1,Task 2,2,1,5,2,50 percent of previous players thought this task was harder than average,,,,T,3,2,,1,11,43064,43.06399918,0,0,0,12,1,,
4366,3,23,209093093,762,task,1,Task 2,2,1,5,2,jumbled,,,,T,3,2,,1,11,43064,43.06399918,0,1,0,2,1,,
4367,3,23,209093093,472,task,1,Task 2,2,1,5,2,50 percent of previous players thought this task was harder than average,,,,T,3,2,,1,11,43064,43.06399918,0,0,0,12,1,,
4368,3,23,209093093,489,task,1,Task 3,3,2,5,2,Analytical skills,,,,T,3,2,,1,11,43064,43.06399918,1,0,0,22,1,,
4369,3,23,209093093,735,task,1,Task 3,3,2,5,2,50 percent of previous players chose this task,,,,T,3,2,,1,11,43064,43.06399918,0,0,1,11,1,,
4370,3,23,209093093,536,task,1,Task 3,3,2,5,2,No words,,,,T,3,2,,1,11,43064,43.06399918,1,0,0,16,1,,
4371,3,23,209093093,384,task,1,Task 3,3,2,5,2,Numerical,,,,T,3,2,,1,11,43064,43.06399918,1,0,0,13,1,,
4372,3,23,209093093,512,task,1,Task 3,3,2,5,2,The weather in San Diego is nice,,,,T,3,2,,1,11,43064,43.06399918,1,0,0,19,1,,
4373,3,23,209093093,36136,trial,0,95+95+95,,2,5,2,296,95+95+95,296,,9,3,2,1,1,11,43064,43.06399918,0,0,0,,1,0,1
4385,3,23,209093093,31704,task,1,Task 1,1,1,6,2,1 problem,,,,T,3,1,,1,12,43159,43.1590004,0,1,0,1,1,,
4386,3,23,209093093,811,task,1,Task 1,1,1,6,2,mixed up,,,,T,3,1,,1,12,43159,43.1590004,0,1,0,3,1,,
4387,3,23,209093093,335,task,1,Task 1,1,1,6,2,multiple choice,,,,T,3,1,,1,12,43159,43.1590004,0,1,0,5,1,,
4388,3,23,209093093,354,task,1,Task 1,1,1,6,2,unknown,,,,T,3,1,,1,12,43159,43.1590004,0,1,0,10,1,,
4389,3,23,209093093,376,task,1,Task 1,1,1,6,2,unknown,,,,T,3,1,,1,12,43159,43.1590004,0,1,0,10,1,,
4390,3,23,209093093,608,task,1,Task 3,3,2,6,2,Might need paper & pencil to solve,,,,T,3,1,,1,12,43159,43.1590004,1,0,0,17,1,,
4391,3,23,209093093,732,task,1,Task 3,3,2,6,2,50 percent of previous players chose this task,,,,T,3,1,,1,12,43159,43.1590004,0,0,1,11,1,,
4392,3,23,209093093,400,task,1,Task 3,3,2,6,2,Might need paper & pencil to solve,,,,T,3,1,,1,12,43159,43.1590004,1,0,0,17,1,,
4393,3,23,209093093,184,task,1,Task 3,3,2,6,2,The weather in San Diego is nice,,,,T,3,1,,1,12,43159,43.1590004,1,0,0,19,1,,
4394,3,23,209093093,338,task,1,Task 3,3,2,6,2,Analytical skills,,,,T,3,1,,1,12,43159,43.1590004,1,0,0,22,1,,
4395,3,23,209093093,447,task,1,Task 3,3,2,6,2,1 problem to solve,,,,T,3,1,,1,12,43159,43.1590004,1,0,0,21,1,,
4396,3,23,209093093,568,task,1,Task 3,3,2,6,2,50 percent of previous players chose this task,,,,T,3,1,,1,12,43159,43.1590004,0,0,1,11,1,,
4397,3,23,209093093,3733,trial,0,93+93+93,,2,6,2,267,93+93+93,267,,9,3,1,1,1,12,43159,43.1590004,0,0,0,,1,0,1
4398,3,23,209093093,2569,trial,0,93+93+93,,2,6,2,279,93+93+93,279,,9,3,1,1,1,12,43159,43.1590004,0,0,0,,1,1,0
